BRAND,JRPSKU,OEMSKU,DESCRIPTION,COST,MAP
"Hawk Brakes",HB708F.738,"HB708F.738 ","Hawk HPS",123.16888,219.90117
"Hawk Brakes",HB711B.661,"HB711B.661 ","Hawk HPS 5.0",100.02754,178.05117
"Hawk Brakes",HB711F.661,"HB711F.661 ","Hawk HPS",93.22440,165.90117
"Hawk Brakes",HB712B.680,"HB712B.680 ","Hawk HPS 5.0",106.83069,190.20117
"Hawk Brakes",HB712F.680,"HB712F.680 ","Hawk HPS",100.02754,178.05117
"Hawk Brakes",HB712N.680,"HB712N.680 ","Hawk HP Plus Focus ST",124.52952,221.25117
"Hawk Brakes",HB725B.650,"HB725B.650 ","Hawk HPS 5.0",87.78187,156.45117
"Hawk Brakes",HB731B.620,"HB731B.620 ","Hawk HPS 5.0",155.15432,276.60117
"Hawk Brakes",HB757F.758,"HB757F.758 ","Hawk HPS",127.93109,228.00117
"Hawk Brakes",HB765B.664,"HB765B.664 ","Hawk HPS 5.0",131.33266,234.75117
"Hawk Brakes",HB765N.664,"HB765N.664 ","Hawk HP Plus",150.39211,268.50117
"Hawk Brakes",HB766B.624,"HB766B.624 ","Hawk HPS 5.0",118.40667,210.45117
"Hawk Brakes",HB766N.624,"HB766N.624 ","Hawk HP Plus",128.61141,229.35117
"Hawk Brakes",HB779F.740,"HB779F.740 ","Hawk HPS",131.33266,233.40117
"Hawk Brakes",HB779Z.740,"HB779Z.740 ","Hawk PC",101.38818,180.75117
"Hawk Brakes",HB783B.692,"HB783B.692 ","Hawk HPS 5.0",78.93778,141.60117
"Hawk Brakes",HB787B.582,"HB787B.582 ","Hawk HPS 5.0 Chevrolet Canaro SS Front",187.13976,333.30117
"Hawk Brakes",HB788B.745,"HB788B.745 ","Hawk HPS 5.0",106.83069,190.74330
"Hawk Brakes",HB799B.597,"HB799B.597 ","Hawk HPS 5.0 Lexus IS 2016+ IS350 rear",68.04211,121.35117
"Hawk Brakes",HB802B.661,"HB802B.661 ","Hawk HPS 5.0",123.16888,219.90117
"Hawk Brakes",HB803B.639,"HB803B.639 ","Hawk HPS 5.0",116.36573,207.75117
"Hawk Brakes",HB805B.615,"HB805B.615 ","Hawk HPS 5.0 Ford Mustang w/Brembo",145.62992,259.05117
"Hawk Brakes",HB805N.615,"HB805N.615 ","Hawk HP Plus",159.91653,284.70117
"Hawk Brakes",HB823B.652,"HB823B.652 ","Hawk HPS 5.0",108.88227,194.25117
"Hawk Brakes",HB828Z.760,"HB828Z.760 ","Hawk PC",154.47400,275.25117
"Hawk Brakes",HB836B.651,"HB836B.651 ","Hawk HPS 5.0",80.29840,142.95117
"Hawk Brakes",HB837B.621,"HB837B.621 ","Hawk HPS 5.0",84.38029,151.05117
"Hawk Brakes",HB838B.689,"HB838B.689 ","Hawk HPS 5.0",107.52165,191.55117
"Hawk Brakes",HB846Z.534,"HB846Z.534 ","Hawk PC",75.53621,134.85117
"Hawk Brakes",HB850B.655,"HB850B.655 ","Hawk HPS 5.0",147.67085,263.10117
"Hawk Brakes",HB851B.680,"HB851B.680 ","Hawk HPS 5.0",106.83069,190.20117
"Hawk Brakes",HB864B.661,"HB864B.661 ","Hawk HPS 5.0 Lexus F sport IS 2016+ Fronts",115.00509,205.05117
"Hawk Brakes",HB865B.620,"HB865B.620 ","Hawk HPS 5.0",111.60352,198.30117
"Hawk Brakes",HB866B.652,"HB866B.652 ","Hawk HPS 5.0",128.61141,229.35117
"Hawk Brakes",HB875B.666,"HB875B.666 ","Hawk HPS 5.0",72.12400,128.78149
"Hawk Brakes",HB875F.666,"HB875F.666 ","Hawk HPS",66.68149,119.05509
"Hawk Brakes",HB889B.550,"HB889B.550 ","Hawk HPS 5.0 Ford Focus RS (Front)",115.00509,205.05117
"Hawk Brakes",HB889N.550,"HB889N.550 ","Hawk HP Plus FOCUS RS 2016 + FRONTS",138.13581,246.90117
"Hawk Brakes",HB896B.568,"HB896B.568 ","Hawk HPS 5.0 Ford Focus RS (Rear)",89.82282,160.50117
"Hawk Brakes",HB896N.568,"HB896N.568 ","Hawk HP Plus",100.70786,179.40117
"Hawk Brakes",HB896Z.568,"HB896Z.568 ","Hawk PC Ford Focus RS (Rear)",92.54408,165.90117
"Hawk Brakes",HB898B.572,"HB898B.572 ","Hawk HPS 5.0",91.18344,163.20117
"Hawk Brakes",HB900B.572,"HB900B.572 ","Hawk HPS 5.0",84.38029,151.05117
"Hawk Brakes",HB900N.572,"HB900N.572 ","Hawk HP Plus",93.90472,167.25117
"Hawk Brakes",HB905B.646,"HB905B.646 ","Hawk HPS 5.0",158.55589,283.35117
"Hawk Brakes",HB913B.659,"HB913B.659 ","Hawk HPS 5.0",153.11336,272.55117
"Hawk Brakes",HB914B.580,"HB914B.580 ","Hawk HPS 5.0 2018+ STI REAR",108.20195,192.90117
"Hawk Brakes",HB914N.580,"HB914N.580 ","Hawk HP Plus",126.57045,225.30117
"Hawk Brakes",HB916B.740,"HB916B.740 ","Hawk HPS 5.0",174.88344,311.70117
"Hawk Brakes",HB924B.565,"HB924B.565 ","Hawk HPS 5.0",163.31810,291.45117
"Hawk Brakes",HB925B.597,"HB925B.597 ","Hawk HPS 5.0",96.62597,171.30117
"Hawk Brakes",HB926B.577,"HB926B.577 ","Hawk HPS 5.0",156.51496,279.30117
"Hawk Brakes",HB926Z.577,"HB926Z.577 ","Hawk PC",161.27715,288.75117
"Hawk Brakes",HB927B.568,"HB927B.568 ","Hawk HPS 5.0",230.01021,410.25117
"Hawk Brakes",HB927Z.568,"HB927Z.568 ","Hawk PC",237.49368,423.75117
"Hawk Brakes",HTC4914,"HTC4914 ","HAWK Talon Cross-Drilled and Slotted",227.08699,384.60117
"Hawk Brakes",HTC5019,"HTC5019 ","HAWK Talon Cross-Drilled and Slotted",212.35392,358.95117
"Hawk Brakes",HTC5308,"HTC5308 ","HAWK Talon Cross-Drilled and Slotted",126.60235,214.50117
"Hawk Brakes",HTS4955,"HTS4955 ","Hawk Talon Slotted-Only",181.89920,307.65117
"Hawk Brakes",HTS5051,"HTS5051 ","Hawk Talon Slotted-Only",175.97832,298.20117
"HJC Helmets",HJC-28BC,"28BC ","HELMET HJ-28 BLACK CHROME SHIELD",95.07383,109.70882
"HJC Helmets",HJC-28CL,"28CL ","HELMET HJ-28 CLEAR SHIELD",62.74222,95.99347
"HJC Helmets",HJC-28DA,"28DA ","HELMET HJ-28 DARK SMOKE SHIELD",62.74222,95.99347
"HJC Helmets",HJC-28DB,"28DB ","HELMET HJ-28 DARK BLUE SHIELD",95.07383,109.70882
"HJC Helmets",HJC-28RD,"HJC-28RD ","HELMET HJ-28 RED SHIELD",95.07383,109.70882
"HJC Helmets",HJC-2NGN,"2NGN ","HELMET HJ-08 NEW GREEN SHIELD",95.07383,109.70882
"HJC Helmets",HJC-H10BL20,"H10BL20 ","HELMET SA2020 H10 SEMI FLAT BLACK (LRG)",375.78217,461.09148
"HJC Helmets",HJC-H10BM20,"H10BM20 ","HELMET SA2020 H10 SEMI FLAT BLACK (MED)",375.78217,461.09148
"HJC Helmets",HJC-H10BXL20,"H10BXL20 ","HELMET SA2020 H10 SEMI FLAT BLACK (XLG)",375.78217,461.09148
"HJC Helmets",HJC-H10BXXL20,"H10BXXL20 ","HELMET SA2020 H10 SEMI FLAT BLACK (XXL)",375.78217,461.09148
"HJC Helmets",HJC-H10CM20,"H10CM20 ","HELMET SA2020 H10 CARBON (MED)",989.14551,1084.17361
"HJC Helmets",HJC-H10CS20,"H10CS20 ","HELMET SA2020 H10 CARBON (SML)",989.14551,1084.17361
"HJC Helmets",HJC-H10CXXL20,"H10CXXL20 ","HELMET SA2020 H10 CARBON (XXL)",989.14551,1084.17361
"HJC Helmets",HJC-H10WL20,"H10WL20 ","HELMET SA2020 H10 WHITE (LRG)",375.78217,461.09148
"HJC Helmets",HJC-H10WXL20,"H10WXL20 ","HELMET SA2020 H10 WHITE (XLG)",375.78217,461.09148
"HJC Helmets",HJC-H10WXS20,"H10WXS20 ","HELMET SA2020 H10 WHITE (XS)",375.78217,461.09148
"HJC Helmets",HJC-H10WXXL20,"H10WXXL20 ","HELMET SA2020 H10 WHITE (XXL)",375.78217,461.09148
"Holley Intech",HOL223-05,"223-05 ","HOLLEY INTECH CAI-14-17 CORVETTE V8 6.2L LT1",520.25883,631.68576
"Holley Intech",HOL223-06,"223-06 ","HOLLEY INTECH CAI-14-17 CORVETTE V8 6.2L LT4",564.91268,685.95576
Hondata,7-BAR-MAP-(K-SERIES-&07/08-FIT),"7-BAR-MAP-(K-SERIES-&07/08-FIT) ","HONDATA 7 Bar Map for K-series & 07/08 Fit",166.01134,177.35445
"HP Tuners",HPH-002-07,"H-002-07 ","OBDII Adapter Cable - BRP",60.81904,68.56039
"HP Tuners",HPH-002-08,"H-002-08 ","OBDII Adapter Cable - Polaris",60.81904,68.56039
"HP Tuners",HPH021-002-06,"H021-002-06 ","HP TUNER PROLINK+ for MPVI2+ and MPVI3",43.79843,49.37332
"HP Tuners",HPTM03-000-00,"M03-000-00 ","HP TUNER MPVI3",440.52517,549.62032
HRE,HRE01H908550022TM,"01H908550022TM ","HRE FF01 19 X 8.5 +50 5 X 130 CB71.6 TARMAC",750.00000,900.00000
HRE,HRE01M911035022TM,"01M911035022TM ","HRE FF01 19 X 11 +35 5 X 130 CB71.6 TARMAC",750.00000,900.00000
HRE,HRE11H009045023TM,"11H009045023TM ","HRE FF11 20 X 9 +45 5 X 130 CB71.6 TARMAC",950.00000,1125.00000
HRE,HRE11H909045243LM,"11H909045243LM ","HRE FF11 19 X 9 +45 5 X 120 CB66.9 LIQUID METAL",900.00000,1050.00000
HRE,HRE11H909045243TM,"11H909045243TM ","HRE FF11 19 X 9 +45 5 X 120 CB66.9 TARMAC",900.00000,1050.00000
HRE,HRE11L011552243LM,"11L011552243LM ","HRE FF11 20 X 11.5 +52 5 X 120 CB66.9 LIQUID METAL",950.00000,1125.00000
HRE,HRE11L011552243TM,"11L011552243TM ","HRE FF11 20 X 11.5 +52 5 X 120 CB66.9 TARMAC",950.00000,1125.00000
HRE,HRE11M111558023TM,"11M111558023TM ","HRE FF11 21 X 11.5 +58 5 X 130 CB71.6 TARMAC",1025.00000,1200.00000
HRE,HRET1L709000615OR,"T1L709000615OR ","HRE FFT1 17 X 9 +0 6 X 139.7 CB106.1 ORE",775.00000,900.00000
"HSD Suspension",HSDBM02MP-B,"HSDBM02MP-B ","HSD MONOPRO-BLACK BMW 3 SERIES/M3 E46 99-04 RWD",1049.00000,1349.00000
"HSD Suspension",HSDBM07MP-B,"HSDBM07MP-B ","HSD MONOPRO-BLACK BMW E90/92 RWD ONLY NOT M3 (SEE BM-24 FOR M3)",1049.00000,1349.00000
"HSD Suspension",HSDS02MP-B-X,"HSDS02MP-B-X ","HSD MONOPRO-BLACK SUBARU WRX + STi GDA/GDB 02-07 ALL VEHICLES",1049.00000,1349.00000
"HSD Suspension",HSDS23MP-B,"HSDS23MP-B ","HSD MONOPRO-BLACK SUBARU BRZ / FRS",1049.00000,1349.00000
"HSD Suspension",HSDT37MP,"HSDT37MP ","HSD MONOPRO TOYOTA MR2 SW20L/21L",1049.00000,1349.00000
Huf,HUFRDE001V21,"RDE001V21 ","TPMS SENSOR RDE001V21",135.07560,180.44800
Huf,HUFRDE004V21,"RDE004V21 ","TPMS SENSOR RDE004V21",135.07560,180.44800
Huf,HUFRDE005V21,"RDE005V21 ","TPMS SENSOR RDE005V21",135.07560,180.44800
Huf,HUFRDE048V21,"RDE048V21 ","TPMS SENSOR RDE048V21",116.51416,155.69941
Huf,HUFRDE068V21,"RDE068V21 ","TPMS SENSOR RDE068V21",48.45557,64.95462
Huf,HUFRDV026,"RDV026 ","VALVE STEM RDV026 - BLACK",11.33269,15.45742
Huf,HUFRDV027,"RDV027 ","VALVE STEM RDV027 - TITANIUM",11.33269,15.45742
Huf,HUFUVS3040,"UVS3040 ","TPMS SENSOR UVS3040",48.45557,64.95462
Huf,HUFUVS4040,"UVS4040 ","TPMS SENSOR UVS4040",48.45557,64.95462
"IHI Turbo",IHIF31CEG-SR034B,"F31CEG-SR034B ","IHI TURBO 9V205 VW/AUDI",1144.83186,1431.83975
"IHI Turbo",IHIF41CEG-SR028B,"F41CEG-SR028B ","IHI TURBO 9VA06 VW/AUDI 1.8 MQB",1266.01297,1582.78463
"IHI Turbo",IHIF41CEG-SR029B,"F41CEG-SR029B ","IHI TURBO 9VA07 AUDI IS12",1266.01297,1582.78463
"IHI Turbo",IHIF41CEG-SR030B,"F41CEG-SR030B ","IHI TURBO 9VA08 AUDI EA888 Audi A4/5 1.8/2.0 MLB Chassis",1240.50116,1550.89487
"IHI Turbo",IHIF45CET-S0018B,"F45CET-S0018B ","IHI TURBO VG16 HONDA RHF4 1.5T CIVIC/ACCORD",1179.91060,1475.42241
"IHI Turbo",IHIF51CAD-S0083B,"F51CAD-S0083B ","IHI TURBO VF40 SUBARU RHF5H (2005-2009 Subaru Legacy GT Outback XT)",971.56415,1214.98935
"IHI Turbo",IHIF51CAY-SR035B,"F51CAY-SR035B ","IHI TURBO 9VA12 AUDI RHF5 Audi A4/A5/A6/Q5 2.0 up to 2011",1110.81612,1389.32004
"IHI Turbo",IHIF51CAY-SR036B,"F51CAY-SR036B ","IHI TURBO 9VA13 VW/AUDI RHF5 short spec 9VA13 2.0 liter Audi Q3 quattro Tig",1188.41455,1486.05234
"IHI Turbo",IHIF51CAY-SR037B,"F51CAY-SR037B ","IHI TURBO 9VA14 AUDI RHF5",1257.50903,1572.15471
"IHI Turbo",IHIF51CAY-SR038B,"F51CAY-SR038B ","IHI TURBO 9VA15 AUDI RHF5",1353.17831,1692.27281
"IHI Turbo",IHIF51CEG-SR023B,"F51CEG-SR023B ","IHI TURBO 9VA04 VW/AUDI RHF55 VW GOLF R MKVII Turbo OEM IS38",1275.57992,1746.48540
"IHI Turbo",IHIF51CEG-SR031B,"F51CEG-SR031B ","IHI TURBO 9VA09 VW/AUDI (IS20) 2.0L MQB Golf/GTi/TT IS20",1240.50116,1550.89487
"IHI Turbo",IHIF51CEG-SR033B,"F51CEG-SR033B ","IHI TURBO 9VA11 VW/AUDI",1240.50116,1550.89487
"IHI Turbo",IHIF51CNY-SR040B,"F51CNY-SR040B ","IHI TURBO 9VA18 AUDI RHF5 TURBOCHARGER (A8 S6 S7 4.0T V8 LEFT)",2055.81612,2570.30431
"IHI Turbo",IHIF52CAD-S0074B,"F52CAD-S0074B ","IHI TURBO VF42 SUBARU RHF5HB",2072.82399,2591.56415
"IHI Turbo",IHIF56CAC-SP014,"F56CAC-SP014 ","IHI TURBO 9F002 (BASED OFF VF48) SUBARU Subaru WRX 2002-2007+ WRX STi upgrade",1561.52479,1952.70588
"IHI Turbo",IHIF56CAD-S0017B,"F56CAD-S0017B ","IHI TURBO VF30 SUBARU RHF55 Subaru STI 2.0L",919.47753,1150.14682
"IHI Turbo",IHIF56CAD-S0028B,"F56CAD-S0028B ","IHI TURBO VF39 SUBARU RHF55 (2004-2006 Subaru STI) can also use the VF48",971.56415,1214.98935
"IHI Turbo",IHIF56CAD-S0039B,"F56CAD-S0039B ","IHI TURBO VN5R NISSAN RHF55",2055.81612,2570.30431
"IHI Turbo",IHIF56CAD-S0040B,"F56CAD-S0040B ","IHI TURBO VN5L NISSAN RHF55",2055.81612,2570.30431
"IHI Turbo",IHIF56CAD-S0057B,"F56CAD-S0057B ","IHI TURBO VF48 (VF41) SUBARU RHF55 (2008-2019 Subaru STI)",1015.14682,1269.20194
"IHI Turbo",IHIF57CAD-S0011B,"F57CAD-S0011B ","IHI TURBO VU21 FERRARI RHF55B DISCONTINUED",4726.55832,5909.01050
"IHI Turbo",IHIF57CAD-S0012B,"F57CAD-S0012B ","IHI TURBO VU22 FERRARI RHF55B DISCONTINUED",4726.55832,5909.01050
"IHI Turbo",IHIF5CCET-S0012B,"F5CCET-S0012B ","IHI TURBO VG15 HONDA RHF5 2.0T ACCORD/RDX",1292.58777,1615.73738
"INJECTOR DYNAMICS",ID1050.48.11.WRX.4,"1050.48.11.WRX.4 ","ID1050-XDS for WRX 2002-2011 & STi 2007+ / Turbo 2.0L & 2.5L. WRX-16B bottom ad",664.35944,782.35157
"INJECTOR DYNAMICS",ID1050.48.14.14.4,"1050.48.14.14.4 ","ID1050-XDS for Dodge SRT-4 / 2.4L turbocharged engines. 14mm (grey) adaptors. S",664.35944,782.35157
"INJECTOR DYNAMICS",ID1050.60.11.14.4,"1050.60.11.14.4 ","ID1050-XDS for 92-95 Accord / F & H Series. 11mm (blue) adaptors. Set of 4.",664.35944,782.35157
"INJECTOR DYNAMICS",ID1300.07.21.48.14.4,"1300.07.21.48.14.4 ","ID1300-XDS for 12-15 Civic Si. 14mm (grey) adapter top. Denso lower OVER the o-",1150.14683,1353.17832
"INJECTOR DYNAMICS",ID1300.34.14.14.4,"1300.34.14.14.4 ","ID1300-XDS for Audi EA888 Gen 3 applications direct replcacement no adapters.",1140.57992,1342.54840
"INJECTOR DYNAMICS",ID1300.48.11.WRX.4,"1300.48.11.WRX.4 ","ID1300-XDS for WRX 2002-2011 & STi 2007+ / Turbo 2.0L & 2.5L. WRX-16B bottom ad",1150.14683,1353.17832
Intercomp,IC-100344,"100344 ","INTERCOMP 15""X15 SCALE PAD LEVELER - SET OF 4",611.48576,733.16630
Intercomp,IC-100346,"100346 ","INTERCOMP SCALE CART FOR SW SERIES SCALE SYSTEMS",428.96499,521.77218
Intercomp,IC-102144,"102144 ","INTERCOMP DIGITAL ANGLE GAUGE",87.64081,97.95271
Intercomp,IC-170125,"170125 ","INTERCOMP SW500 EZ WEIGH SCALE SYSTEM",1689.08023,1689.08023
Intercomp,IC-171005,"171005 ","INTERCOMP QUIK RAMP SCALE RAMPS WITH ROLL-OFF - SET OF 4",301.09733,380.49901
Intercomp,IC-175000,"175000 ","INTERCOMP THERMAL IMAGER",429.99620,522.80337
Intercomp,IC-360015,"360015 ","INTERCOMP SOUND LEVEL METER",199.00942,239.22587
Intercomp,IC-360060,"360060 ","INTERCOMP 4 GLOW-IN-THE-DARK AIR PRESSURE GAUGE (60PSI)",78.36008,93.82796
Intercomp,IC-360092,"360092 ","INTERCOMP TIRE DUROMETER",71.14173,85.57844
Intercomp,IC-360109,"360109 ","INTERCOMP TIRE TREAD DEPTH GAUGE",26.80052,29.89413
INVIDIA,HS00HS1G2T,"HS00HS1G2T ","CATBACK HONDA S2000 Q300 SINGLE LAYER TITA. TIPS TIP 00-UP 70mm 101mm",953.49327,1192.66652
INVIDIA,HS01AR1G3S,"HS01AR1G3S ","CATBACK ACURA RSX DC5 TYPE-S Q300 S.S. ROLLED TIP 01-UP 70mm 110mm",757.90273,948.17831
INVIDIA,HS01AR1GTP,"HS01AR1GTP ","CATBACK ACURA RSX DC5 TYPE-S N1 01-UP 60mm 101mm",649.47753,812.11532
INVIDIA,HS02N3ZGIT,"HS02N3ZGIT ","CATBACK NISSAN 350Z GEMINI SINGLE LAYER TITANIUM TIPS 02-08 60mm 101mm",1352.11532,1690.14682
INVIDIA,HS02SW1GRT,"HS02SW1GRT ","CATBACK SUBARU WRX/STI RACING SINGLE LAYER TITANIUM 02-07 76mm 101mm",757.90273,948.17831
INVIDIA,HS04SFRG2S,"HS04SFRG2S ","CATBACK SUBARU FORESTER XT G200 ROLLED S.S. TIP 76mm 110mm",907.78463,1135.26495
INVIDIA,HS05SL1GT3,"HS05SL1GT3 ","CATBACK SUBARU LEGACY 2.5L Q300 QUAD. STAINLESS STEEL TIPS 05-UP 76mm 60mm",1059.79249,1325.54052
INVIDIA,HS06HC2G3S,"HS06HC2G3S ","CATBACK HONDA CIVIC SI COUPE Q300 70mm S.S. ROLLED TIP 06-UP 70mm 110mm",757.90273,948.17831
INVIDIA,HS06HC2G3T,"HS06HC2G3T ","CATBACK HONDA CIVIC SI COUPE Q300 70mm TITANIUM ROLLED TIP 06-UP 70mm 110mm",812.11532,1015.14682
INVIDIA,HS06HC2GTT,"HS06HC2GTT ","CATBACK HONDA CIVIC SI COUPE N1 70mm TITA.TIP 06-UP 70mm 101mm",703.69012,880.14682
INVIDIA,HS06HC2STT,"HS06HC2STT ","CATBACK CIVIC SI COUPE N1 76mm TITA. TIP 06-11 76mm 101mm",865.26495,1082.11532
INVIDIA,HS06HC4STT,"HS06HC4STT ","CATBACK CIVIC SI SEDAN N1 76mm TITA. TIP 06-11 76mm 101mm",865.26495,1082.11532
INVIDIA,HS06LISGT3,"HS06LISGT3 ","AXLEBACK LEXUS IS250/350 Q300(W/O midpipe) 06-UP 70mm",1017.27281,1272.39092
INVIDIA,HS07IG7GID,"HS07IG7GID ","CATBACK INFINITI G37 COUPE GEMINI ROLLED TITANIUM TIPS 07-UP 60mm 110mm",1352.11532,1690.14682
INVIDIA,HS07IG7GIS,"HS07IG7GIS ","CATBACK INFINITI G37 COUPE GEMINI ROLLED STAINLESS STEEL TIPS 07-UP 60mm 110mm",1352.11532,1690.14682
INVIDIA,HS07IG7GIT,"HS07IG7GIT ","CATBACK INFINITI G37 COUPE GEMINI SINGLE LAYER TITA. TIPS 07-UP 60mm 101mm",1352.11532,1690.14682
INVIDIA,HS07MCSGTP,"HS07MCSGTP ","CATBACK MINI COOPER S Q300 SS TIPS 60mm 101mm",931.17044,1163.96572
INVIDIA,HS08SI4GTP,"HS08SI4GTP ","CATBACK SUBARU IMPREZA 4 DOORS N1 STAINLESS STEEL TIP 08+ 60mm 101mm",703.69012,880.14682
INVIDIA,HS08ST5GM4ST,"HS08ST5GM4ST ","CATBACK SUBARU STI 5 DOOR GEMINI QUAD TITA. TIP CAT-BACK 08-14 76mm 101mm",1439.28068,1799.63500
INVIDIA,HS08STIGTT,"HS08STIGTT ","CATBACK SUBARU STI 5 DOORS N1 TIT. TIP 2008-UP HatchBack",1019.39879,1274.51690
INVIDIA,HS08SW5GT3,"HS08SW5GT3 ","CATBACK SUBARU WRX 5 DOORS Q300 ROLLED S.S. TIP 08-10 Hatch",953.49327,1192.66652
INVIDIA,HS08SW5GTR,"HS08SW5GTR ","CATBACK SUBARU WRX 5 DOORS RACING STAINLESS STEEL TIP 08-UP 76mm 101mm",757.90273,948.17831
INVIDIA,HS08SW5GTT,"HS08SW5GTT ","CATBACK SUBARU WRX 5 DOORS N1 TITANIUM TIP 08-UP 76mm 101mm",865.26495,1082.11532
INVIDIA,HS09MEXG3T,"HS09MEXG3T ","CATBACK MITSUBISHI EVO X Q300 ROLLED TITA. TIP 09-UP 76mm 110mm",1300.02871,1625.30431
INVIDIA,HS09MEXGRT,"HS09MEXGRT ","CATBACK MITSUBISHI EVO X RACING SINGLE LAYER TITA.TIP 09-UP 76mm 101mm",703.69012,880.14682
INVIDIA,HS09N7ZGD1GS,"HS09N7ZGD1GS ","CATBACK NISSAN 370Z DUAL N1 GT S.S. TIP CAT-BACK 09-UP 60mm 101mm",1086.36730,1358.49327
INVIDIA,HS09N7ZGD1GT,"HS09N7ZGD1GT ","CATBACK NISSAN 370Z DUAL N1 GT TITANIUM TIPS CAT-BACK 09-UP 60mm 101mm",1151.20983,1439.28068
INVIDIA,HS09N7ZGID,"HS09N7ZGID ","CATBACK NISSAN 370Z GEMINI ROLLED TITANIUM TIPS 09-UP 60mm 110mm",1352.11532,1690.14682
INVIDIA,HS11STIGTP,"HS11STIGTP ","CATBACK SUBARU WRX/STI 4 DOOR N1 TWIN OUTLET S.S. TIP 2011-UP 76mm 110mm",988.57202,1236.24919
INVIDIA,HS12HC2STT,"HS12HC2STT ","CATBACK HONDA CIVIC SI COUPE 3"" N1 TITANIUM TIP 75mm 110mm",865.26495,1082.11532
INVIDIA,HS12HC4STT,"HS12HC4STT ","CATBACK HONDA CIVIC SI SEDAN 3"" N1 TITANIUM TIP 76mm 110mm",865.26495,1082.11532
INVIDIA,HS12SST6N21GS,"HS12SST6N21GS ","CATBACK SUBARU BRZ & TOYOTA 86 N2 SINGLE LAYER S.S. TIPS 12-UP 60MM 101MM",947.11532,1184.16257
INVIDIA,HS12SST6N21GT,"HS12SST6N21GT ","CATBACK SUBARU BRZ & TOYOTA 86 N2 SINGLE LAYER TITANIUM TIPS 12-UP 60MM 101MM",1009.83186,1262.82399
INVIDIA,HS12SSTG3S,"HS12SSTG3S ","CATBACK SUBARU BRZ/FRS/GT86 Q300 12+ SS TIP 60mm 101mm",1015.14682,1269.20194
INVIDIA,HS12SSTOPP,"HS12SSTOPP ","OVERPIPE SUBARU/SCION BRZ/FRS 12-UP",311.44604,390.10744
INVIDIA,HS13FFSGD1GT,"HS13FFSGD1GT ","CATBACK FORD FOCUS ST N1 TITANIUM TIPS 76mm-101mm",1019.39879,1274.51690
INVIDIA,HS13FFSQ32OT,"HS13FFSQ32OT ","CATBACK FORD FOCUS ST Q300 ROLLED OVAL TITANIUM TIPS 76mm-110mm",1099.12321,1374.43817
INVIDIA,HS14AS3D3N,"HS14AS3D3N ","CATBACK VW AUDI MK7/A3 GOLF-R CATLESS DOWN-PIPE 14 DISCONTINUED",726.95745,908.69960
INVIDIA,HS14GFRG3S,"HS14GFRG3S ","CATBACK VW GOLF-R Q300 QUAD OVAL S.S.Tips CAT-BACK 14-17 76mm",1177.78463,1472.23343
INVIDIA,HS14GFRG3T,"HS14GFRG3T ","CATBACK VW GOLF-R Q300 QUAD OVAL TITANIUM BURNT TIPS CAT-BACK 14-UP 76MM",1374.43817,1718.84761
INVIDIA,HS14LRF3TH,"HS14LRF3TH ","CATBACK LEXUS RCF Q300 QUAD ROLLED TITA. TIP (W/MID-PIPE) 14-UP 70mm",1825.14682,2282.23343
INVIDIA,HS15LIS2G3TH,"HS15LIS2G3TH ","AXLEBACK Lexus IS200T Q300 TITA. TIP (NO MID-PIPE) 15-UP 70mm",916.28855,1145.89487
INVIDIA,HS15STIG3T,"HS15STIG3T ","CATBACK SUBARU STI 4 DOORS Q300 ROLLED TITANIUM TIPS 2015-UP 76mm 110mm",1439.28068,1799.63500
INVIDIA,HS15STIGM4ST,"HS15STIGM4ST ","CATBACK SUBARU WRX/STI GEMINI SINGLE LAYER QUAD TITA. TIP 15-UP 76mm 101mm",1439.28068,1799.63500
INVIDIA,HS15STIGTP,"HS15STIGTP ","CATBACK SUBARU WRX/STI 4 DOOR N1 TWIN OUT LET SINGLE LAYER TIP S.S. 15-UP 76mm 1",988.57202,1236.24919
INVIDIA,HS15STIGTT,"HS15STIGTT ","CATBACK SUBARU WRX/STI 4 DOOR N1 TWIN OUT LET SINGLE LAYER TIP TITA. 15-UP 76mm",1019.39879,1274.51690
INVIDIA,HS16HC26GT1GT,"HS16HC26GT1GT ","CATBACK HONDA CIVIC EX/TOURING 1.5T COUPE SINGLE N1 TI-TIP 16-UP 60mm 101mm",703.69012,880.14682
INVIDIA,HS17CHB7GM2ST,"HS17CHB7GM2ST ","CATBACK HONDA CIVIC HATCH-BACK GEMINI TITANIUM TIPS 17-UP 70MM 101MM",1001.32793,1252.19407
INVIDIA,HS17CHB7Q33ST,"HS17CHB7Q33ST ","CATBACK HONDA CIVIC HATCH-BACK Q300 TRIPLE TITANIUM TIPS 17-UP 70MM 110MM",1030.02871,1288.33580
INVIDIA,HS17CS47GM3ST,"HS17CS47GM3ST ","CATBACK HONDA CIVIC SI SEDAN GEMINI TRIPLE TITANIUM TIPS 17-UP 70MM 101MM",1090.61927,1363.80825
INVIDIA,HS17CTRFQ33ST,"HS17CTRFQ33ST ","CATBACK HONDA CIVIC TYPE-R Q300 TRIPLE TITANIUM TIP 17-UP 76MM 101MM",1515.81612,1895.30431
INVIDIA,HS17IQ66GM1RT,"HS17IQ66GM1RT ","CATBACK Q60 GEMINI ROLLED TITANIUM BUNRT TIP 17-UP 60MM 125MM",1462.66652,1828.33580
